ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    3    0.000    0.000    0.000    0.000 datetime.py:41(_days_before_year)
    5    0.000    0.000    0.000    0.000 datetime.py:426(_check_tzinfo_arg)
    1    0.000    0.000    0.000    0.000 datetime.py:454(timedelta)
    5    0.000    0.000    0.000    0.000 datetime.py:46(_days_in_month)
    9    0.000    0.000    0.000    0.000 datetime.py:473(__new__)
    1    0.000    0.000    0.001    0.001 datetime.py:5(<module>)
    1    0.000    0.000    0.000    0.000 datetime.py:646(__neg__)
    1    0.000    0.000    0.000    0.000 datetime.py:774(date)
    2    0.000    0.000    0.000    0.000 datetime.py:804(__new__)
    1    0.000    0.000    0.001    0.001 decimal.py:2(<module>)
    1    0.000    0.000    0.000    0.000 decomp.py:15(<module>)
    1    0.000    0.000    0.000    0.000 decomp_cholesky.py:1(<module>)
    1    0.000    0.000    0.000    0.000 decomp_lu.py:1(<module>)
    1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
    1    0.000    0.000    0.000    0.000 decomp_schur.py:1(<module>)
    1    0.000    0.000    0.000    0.000 decomp_svd.py:1(<module>)
   11    0.000    0.000    0.000    0.000 decorator.py:152(update)
   11    0.000    0.000    0.001    0.000 decorator.py:169(make)
   11    0.000    0.000    0.000    0.000 decorator.py:177(<listcomp>)
   11    0.000    0.000    0.002    0.000 decorator.py:202(create)
   22    0.000    0.000    0.000    0.000 decorator.py:220(<genexpr>)
    9    0.000    0.000    0.002    0.000 decorator.py:225(decorate)
    2    0.000    0.000    0.000    0.000 decorator.py:240(decorator)
    1    0.000    0.000    0.000    0.000 decorator.py:279(ContextManager)
    1    0.000    0.000    0.001    0.001 decorator.py:33(<module>)
    1    0.000    0.000    0.000    0.000 decorator.py:48(get_init)
    1    0.000    0.000    0.000    0.000 decorator.py:85(FunctionMaker)
   11    0.000    0.000    0.001    0.000 decorator.py:95(__init__)
    1    0.000    0.000    0.000    0.000 decorators.py:15(<module>)
    1    0.000    0.000    0.000    0.000 decorators.py:99(skipif)
    1    0.000    0.000    0.000    0.000 defchararray.py:17(<module>)
    1    0.000    0.000    0.000    0.000 defchararray.py:1824(chararray)
    1    0.000    0.000    0.003    0.003 defmatrix.py:1(<module>)
    1    0.000    0.000    0.000    0.000 defmatrix.py:74(matrix)
    1    0.000    0.000    0.000    0.000 dia.py:1(<module>)
    1    0.000    0.000    0.000    0.000 dia.py:18(dia_matrix)
    1    0.000    0.000    0.000    0.000 difflib.py:1707(HtmlDiff)
    1    0.000    0.000    0.001    0.001 difflib.py:27(<module>)
    1    0.000    0.000    0.000    0.000 difflib.py:43(SequenceMatcher)
    1    0.000    0.000    0.000    0.000 difflib.py:751(Differ)
    1    0.000    0.000    0.001    0.001 dis.py:1(<module>)
    1    0.000    0.000    0.000    0.000 dis.py:199(Instruction)
    1    0.000    0.000    0.000    0.000 dis.py:461(Bytecode)
   55    0.000    0.000    0.000    0.000 distance.py:1685(<genexpr>)
    1    0.000    0.000    0.000    0.000 distance.py:1691(<dictcomp>)
    1    0.000    0.000    0.001    0.001 distance.py:73(<module>)
    1    0.000    0.000    0.000    0.000 dogbox.py:42(<module>)
    1    0.000    0.000    0.000    0.000 dok.py:1(<module>)
    1    0.000    0.000    0.000    0.000 dok.py:30(dok_matrix)
    1    0.000    0.000    0.000    0.000 dual.py:12(<module>)
   13    0.000    0.000    0.000    0.000 dual.py:52(register_func)
    1    0.000    0.000    0.000    0.000 einsumfunc.py:4(<module>)
   12    0.000    0.000    0.000    0.000 enum.py:125(__prepare__)
   12    0.001    0.000    0.003    0.000 enum.py:135(__new__)
   12    0.000    0.000    0.000    0.000 enum.py:152(<dictcomp>)
   12    0.000    0.000    0.001    0.000 enum.py:177(<setcomp>)
  111    0.000    0.000    0.000    0.000 enum.py:18(_is_descriptor)
   36    0.000    0.000    0.000    0.000 enum.py:198(<genexpr>)
  144    0.000    0.000    0.000    0.000 enum.py:26(_is_dunder)
  170    0.000    0.000    0.004    0.000 enum.py:284(__call__)
   12    0.000    0.000    0.000    0.000 enum.py:335(__getattr__)
  144    0.000    0.000    0.000    0.000 enum.py:34(_is_sunder)
   10    0.000    0.000    0.000    0.000 enum.py:360(__members__)
  186    0.001    0.000    0.001    0.000 enum.py:376(__setattr__)
    8    0.000    0.000    0.004    0.000 enum.py:389(_create_)
   32    0.000    0.000    0.000    0.000 enum.py:442(_get_mixins_)
   32    0.000    0.000    0.000    0.000 enum.py:453(_find_data_type)
   12    0.000    0.000    0.000    0.000 enum.py:474(_find_new_)
  162    0.000    0.000    0.000    0.000 enum.py:526(__new__)
   11    0.000    0.000    0.000    0.000 enum.py:623(name)
  264    0.000    0.000    0.000    0.000 enum.py:628(value)
    7    0.000    0.000    0.005    0.001 enum.py:633(_convert)
   12    0.000    0.000    0.000    0.000 enum.py:64(__init__)
    7    0.000    0.000    0.001    0.000 enum.py:654(<listcomp>)
   96    0.000    0.000    0.000    0.000 enum.py:659(<lambda>)
  144    0.000    0.000    0.001    0.000 enum.py:70(__setitem__)
    1    0.000    0.000    0.000    0.000 enum.py:793(_missing_)
    1    0.000    0.000    0.000    0.000 enum.py:800(_create_pseudo_member_)
    1    0.000    0.000    0.000    0.000 enum.py:830(__or__)
   36    0.000    0.000    0.000    0.000 enum.py:836(__and__)
    1    0.000    0.000    0.000    0.000 enum.py:855(_high_bit)
    1    0.000    0.000    0.000    0.000 enum.py:872(_decompose)
    1    0.000    0.000    0.000    0.000 enum.py:890(<listcomp>)
    2    0.000    0.000    0.000    0.000 enum.py:901(<lambda>)
    2    0.000    0.000    0.000    0.000 enum.py:907(_power_of_two)
    1    0.000    0.000    0.001    0.001 equality_constrained_sqp.py:1(<module>)
    1    0.000    0.000    0.000    0.000 extract.py:2(<module>)
    1    0.000    0.000    0.001    0.001 extras.py:10(<module>)
    1    0.000    0.000    0.000    0.000 extras.py:1443(MAxisConcatenator)
    1    0.000    0.000    0.000    0.000 extras.py:1473(mr_class)
    1    0.000    0.000    0.000    0.000 extras.py:1489(__init__)
    1    0.000    0.000    0.000    0.000 extras.py:218(_fromnxfunction)
   10    0.000    0.000    0.000    0.000 extras.py:238(__init__)
   10    0.000    0.000    0.000    0.000 extras.py:242(getdoc)
    1    0.000    0.000    0.000    0.000 extras.py:273(_fromnxfunction_single)
    1    0.000    0.000    0.000    0.000 extras.py:291(_fromnxfunction_seq)
    1    0.000    0.000    0.000    0.000 extras.py:304(_fromnxfunction_args)
    1    0.000    0.000    0.000    0.000 extras.py:329(_fromnxfunction_allargs)
    1    0.000    0.000    0.001    0.001 fftpack.py:32(<module>)
    1    0.000    0.000    0.002    0.002 financial.py:12(<module>)
    1    0.000    0.000    0.000    0.000 flinalg.py:5(<module>)
    1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
    1    0.000    0.000    0.000    0.000 format.py:156(<module>)
    3    0.000    0.000    0.000    0.000 fromnumeric.py:1966(sum)
 2400    0.022    0.000    0.162    0.000 fromnumeric.py:2083(any)
 2400    0.024    0.000    0.139    0.000 fromnumeric.py:2171(all)
    1    0.000    0.000    0.001    0.001 fromnumeric.py:3(<module>)
 2400    0.065    0.000    0.122    0.000 fromnumeric.py:41(_wrapit)
 4800    0.081    0.000    0.216    0.000 fromnumeric.py:54(_wrapfunc)
 2400    0.025    0.000    0.050    0.000 fromnumeric.py:592(transpose)
 4803    0.104    0.000    0.255    0.000 fromnumeric.py:69(_wrapreduction)
 4803    0.032    0.000    0.032    0.000 fromnumeric.py:70(<dictcomp>)
 2400    0.012    0.000    0.204    0.000 fromnumeric.py:942(argsort)
    2    0.000    0.000    0.002    0.001 function_base.py:1(<module>)
 2400    0.169    0.000    0.180    0.000 function_base.py:1149(diff)
    1    0.000    0.000    0.000    0.000 function_base.py:1878(vectorize)
    2    0.000    0.000    0.000    0.000 function_base.py:2031(__init__)
  285    0.001    0.000    0.003    0.000 function_base.py:431(add_newdoc)
    2    0.000    0.000    0.000    0.000 functools.py:186(total_ordering)
    2    0.000    0.000    0.000    0.000 functools.py:189(<setcomp>)
   86    0.000    0.000    0.001    0.000 functools.py:37(update_wrapper)
    9    0.000    0.000    0.000    0.000 functools.py:445(lru_cache)
    9    0.000    0.000    0.000    0.000 functools.py:479(decorating_function)
   77    0.000    0.000    0.000    0.000 functools.py:67(wraps)
  391    0.000    0.000    0.003    0.000 genericpath.py:16(exists)
   30    0.000    0.000    0.000    0.000 getlimits.py:19(_fr0)
    2    0.000    0.000    0.000    0.000 getlimits.py:239(_get_machar)
   30    0.000    0.000    0.000    0.000 getlimits.py:27(_fr1)
    1    0.000    0.000    0.000    0.000 getlimits.py:293(finfo)
    1    0.000    0.000    0.000    0.000 getlimits.py:3(<module>)
    1    0.000    0.000    0.000    0.000 getlimits.py:34(MachArLike)
   14    0.000    0.000    0.000    0.000 getlimits.py:365(__new__)
    6    0.000    0.000    0.001    0.000 getlimits.py:37(__init__)
    2    0.000    0.000    0.000    0.000 getlimits.py:398(_init)
   36    0.000    0.000    0.000    0.000 getlimits.py:41(<lambda>)
   30    0.000    0.000    0.000    0.000 getlimits.py:42(<lambda>)
   30    0.000    0.000    0.001    0.000 getlimits.py:43(<lambda>)
    1    0.000    0.000    0.000    0.000 getlimits.py:444(iinfo)
    5    0.000    0.000    0.000    0.000 getlimits.py:497(__init__)
    2    0.000    0.000    0.000    0.000 getlimits.py:522(max)
    8    0.000    0.000    0.000    0.000 getlimits.py:92(_register_type)
    1    0.000    0.000    0.002    0.002 getlimits.py:96(_register_known_types)
    1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
    1    0.000    0.000    0.091    0.091 global_edf_affinity_scheduler.py:1(<module>)
    1    0.000    0.000    0.000    0.000 global_edf_affinity_scheduler.py:14(__init__)
 2400    0.195    0.000    0.468    0.000 global_edf_affinity_scheduler.py:17(schedule_policy)
 2400    0.022    0.000    0.022    0.000 global_edf_affinity_scheduler.py:28(<listcomp>)
 2912    0.005    0.000    0.005    0.000 global_edf_affinity_scheduler.py:29(<lambda>)
 2400    0.040    0.000    0.040    0.000 global_edf_affinity_scheduler.py:30(<listcomp>)
    1    0.000    0.000    0.000    0.000 global_edf_affinity_scheduler.py:8(GlobalEDFAffinityScheduler)
    1    0.000    0.000   54.974   54.974 global_edf_affinity_scheduler_test.py:1(<module>)
    1    0.006    0.006   54.586   54.586 global_edf_affinity_scheduler_test.py:15(test_global_edf_scheduler)
    1    0.000    0.000    0.136    0.136 global_model.py:1(<module>)
    1    0.000    0.000    0.000    0.000 global_model.py:13(GlobalModel)
    1    0.000    0.000    0.000    0.000 global_model.py:15(__init__)
    1    0.000    0.000    0.018    0.018 global_model.py:27(generate_global_model_with_thermal)
    1    0.000    0.000    0.018    0.018 global_model.py:71(generate_global_model)
    1    0.000    0.000    0.088    0.088 global_model_solver.py:1(<module>)
19200    1.078    0.000   17.213    0.001 global_model_solver.py:21(<lambda>)
 2400    0.303    0.000   24.400    0.010 global_model_solver.py:7(solve_global_model)
   14    0.000    0.000    0.001    0.000 hashlib.py:116(__get_openssl_constructor)
    1    0.000    0.000    0.003    0.003 hashlib.py:54(<module>)
    8    0.000    0.000    0.001    0.000 hashlib.py:73(__get_builtin_constructor)
    1    0.000    0.000    0.000    0.000 helper.py:232(_FFTCache)
    2    0.000    0.000    0.000    0.000 helper.py:253(__init__)
    1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
    1    0.000    0.000    0.000    0.000 hermite.py:1819(Hermite)
    1    0.000    0.000    0.000    0.000 hermite.py:60(<module>)
    1    0.000    0.000    0.000    0.000 hermite_e.py:1812(HermiteE)
    1    0.000    0.000    0.000    0.000 hermite_e.py:60(<module>)
    1    0.000    0.000    0.000    0.000 histograms.py:3(<module>)
    1    0.000    0.000    0.008    0.008 index_tricks.py:1(<module>)
    1    0.000    0.000    0.000    0.000 index_tricks.py:109(nd_grid)
    2    0.000    0.000    0.000    0.000 index_tricks.py:144(__init__)
    1    0.000    0.000    0.000    0.000 index_tricks.py:209(MGridClass)
    1    0.000    0.000    0.000    0.000 index_tricks.py:251(__init__)
    1    0.000    0.000    0.000    0.000 index_tricks.py:256(OGridClass)
    1    0.000    0.000    0.000    0.000 index_tricks.py:294(__init__)
    1    0.000    0.000    0.000    0.000 index_tricks.py:300(AxisConcatenator)
    3    0.000    0.000    0.000    0.000 index_tricks.py:310(__init__)
    1    0.000    0.000    0.000    0.000 index_tricks.py:420(RClass)
    1    0.000    0.000    0.000    0.000 index_tricks.py:515(__init__)
    1    0.000    0.000    0.000    0.000 index_tricks.py:520(CClass)
    1    0.000    0.000    0.000    0.000 index_tricks.py:545(__init__)
    1    0.000    0.000    0.000    0.000 index_tricks.py:552(ndenumerate)
    1    0.000    0.000    0.000    0.000 index_tricks.py:603(ndindex)
    1    0.000    0.000    0.000    0.000 index_tricks.py:682(IndexExpression)
    2    0.000    0.000    0.000    0.000 index_tricks.py:726(__init__)
    1    0.000    0.000    0.000    0.000 info.py:156(<module>)
    1    0.000    0.000    0.000    0.000 info.py:184(<module>)
    1    0.000    0.000    0.000    0.000 info.py:34(<module>)
    1    0.000    0.000    0.000    0.000 info.py:83(<module>)
   10    0.000    0.000    0.001    0.000 inspect.py:1089(getfullargspec)
   46    0.000    0.000    0.000    0.000 inspect.py:158(isfunction)
   17    0.000    0.000    0.001    0.000 inspect.py:2117(_signature_from_function)
   17    0.000    0.000    0.001    0.000 inspect.py:2198(_signature_from_callable)
    3    0.000    0.000    0.000    0.000 inspect.py:228(istraceback)
    3    0.000    0.000    0.000    0.000 inspect.py:238(isframe)
    1    0.000    0.000    0.000    0.000 inspect.py:2399(_void)
    1    0.000    0.000    0.000    0.000 inspect.py:2403(_empty)
    1    0.000    0.000    0.000    0.000 inspect.py:2407(_ParameterKind)
    1    0.000    0.000    0.000    0.000 inspect.py:2435(Parameter)
   88    0.000    0.000    0.000    0.000 inspect.py:2467(__init__)
  176    0.000    0.000    0.000    0.000 inspect.py:2517(name)
   24    0.000    0.000    0.000    0.000 inspect.py:252(iscode)
  146    0.000    0.000    0.000    0.000 inspect.py:2521(default)
   62    0.000    0.000    0.000    0.000 inspect.py:2525(annotation)
  166    0.000    0.000    0.000    0.000 inspect.py:2529(kind)
    1    0.000    0.000    0.000    0.000 inspect.py:2590(BoundArguments)
    1    0.000    0.000    0.006    0.006 inspect.py:27(<module>)
    1    0.000    0.000    0.000    0.000 inspect.py:2720(Signature)
   17    0.000    0.000    0.000    0.000 inspect.py:2750(__init__)
  105    0.000    0.000    0.000    0.000 inspect.py:2799(<genexpr>)
    7    0.000    0.000    0.000    0.000 inspect.py:2829(from_callable)
   38    0.000    0.000    0.000    0.000 inspect.py:2835(parameters)
   10    0.000    0.000    0.000    0.000 inspect.py:2839(return_annotation)
    7    0.000    0.000    0.000    0.000 inspect.py:3081(signature)
    8    0.000    0.000    0.000    0.000 inspect.py:484(unwrap)
    1    0.000    0.000    0.000    0.000 inspect.py:501(_is_wrapper)
    7    0.000    0.000    0.000    0.000 inspect.py:504(_is_wrapper)
 1053    0.000    0.000    0.001    0.000 inspect.py:63(ismodule)
  545    0.000    0.000    0.001    0.000 inspect.py:642(getfile)
  466    0.002    0.000    0.008    0.000 inspect.py:680(getsourcefile)
 1398    0.000    0.000    0.001    0.000 inspect.py:687(<genexpr>)
 1706    0.000    0.000    0.001    0.000 inspect.py:690(<genexpr>)
  466    0.001    0.000    0.016    0.000 inspect.py:702(getabsfile)
    1    0.002    0.002    0.083    0.083 inspect.py:714(getmodule)
    4    0.000    0.000    0.000    0.000 inspect.py:72(isclass)
    1    0.000    0.000    0.084    0.084 inspect.py:760(findsource)
    2    0.000    0.000    0.000    0.000 inspect.py:80(ismethod)
    1    0.000    0.000    0.000    0.000 inspect.py:878(EndOfBlock)
    1    0.000    0.000    0.000    0.000 inspect.py:880(BlockFinder)
    1    0.000    0.000    0.000    0.000 inspect.py:882(__init__)
  265    0.000    0.000    0.000    0.000 inspect.py:891(tokeneater)
    1    0.000    0.000    0.011    0.011 inspect.py:935(getblock)
    1    0.000    0.000    0.095    0.095 inspect.py:946(getsourcelines)
    1    0.000    0.000    0.000    0.000 interface.py:41(<module>)
    1    0.000    0.000    0.000    0.000 interface.py:453(_CustomLinearOperator)
    1    0.000    0.000    0.000    0.000 interface.py:498(_SumLinearOperator)
    1    0.000    0.000    0.000    0.000 interface.py:523(_ProductLinearOperator)
    1    0.000    0.000    0.000    0.000 interface.py:549(_ScaledLinearOperator)
    1    0.000    0.000    0.000    0.000 interface.py:55(LinearOperator)
    1    0.000    0.000    0.000    0.000 interface.py:573(_PowerLinearOperator)
    1    0.000    0.000    0.000    0.000 interface.py:605(MatrixLinearOperator)
    1    0.000    0.000    0.000    0.000 interface.py:621(_AdjointMatrixOperator)
    1    0.000    0.000    0.000    0.000 interface.py:636(IdentityOperator)
    1    0.000    0.000    0.005    0.005 iterative.py:1(<module>)
    4    0.000    0.000    0.000    0.000 iterative.py:121(set_docstring)
    4    0.000    0.000    0.000    0.000 iterative.py:122(combine)
    1    0.000    0.000    0.003    0.003 ivp.py:1(<module>)
 2400    0.788    0.000   23.665    0.010 ivp.py:157(solve_ivp)
    1    0.000    0.000    0.000    0.000 ivp.py:24(OdeResult)
 2400    0.025    0.000    0.025    0.000 ivp.py:28(prepare_events)
    1    0.000    0.000    0.000    0.000 kdtree.py:176(KDTree)
    1    0.000    0.000    0.000    0.000 kdtree.py:244(node)
    1    0.000    0.000    0.000    0.000 kdtree.py:261(leafnode)
    1    0.000    0.000    0.000    0.000 kdtree.py:266(innernode)
    1    0.000    0.000    0.000    0.000 kdtree.py:3(<module>)
    1    0.000    0.000    0.000    0.000 kdtree.py:77(Rectangle)
    1    0.000    0.000    0.000    0.000 kernel.py:1(<module>)
    1    0.000    0.000    0.000    0.000 kernel.py:12(SimulationKernel)
    1    0.000    0.000    0.000    0.000 kernel.py:16(__init__)
    1    0.000    0.000    0.000    0.000 laguerre.py:1769(Laguerre)
    1    0.000    0.000    0.000    0.000 laguerre.py:60(<module>)
    1    0.000    0.000    0.000    0.000 lambertw.py:1(<module>)
    1    0.000    0.000    0.002    0.002 lapack.py:544(<module>)
    1    0.000    0.000    0.000    0.000 lbfgsb.py:375(LbfgsInvHessProduct)
    1    0.000    0.000    0.000    0.000 lbfgsb.py:9(<module>)
    1    0.000    0.000    0.001    0.001 least_squares.py:1(<module>)
    1    0.000    0.000    0.000    0.000 legendre.py:1804(Legendre)
    1    0.000    0.000    0.000    0.000 legendre.py:83(<module>)
    1    0.000    0.000    0.000    0.000 lgmres.py:4(<module>)
    1    0.000    0.000    0.001    0.001 lil.py:2(<module>)
    1    0.000    0.000    0.000    0.000 lil.py:22(lil_matrix)
    1    0.000    0.000    0.002    0.002 linalg.py:10(<module>)
 9600    0.023    0.000    0.025    0.000 linalg.py:121(isComplexType)
 9600    0.572    0.000    0.739    0.000 linalg.py:2293(norm)
    1    0.000    0.000    0.000    0.000 linalg.py:52(LinAlgError)
    1    0.000    0.000    0.000    0.000 linalg.py:82(_determine_error_states)
    1    0.000    0.000    0.000    0.000 linalg_version.py:1(<module>)
    2    0.000    0.000    0.000    0.000 linecache.py:37(getlines)
    1    0.000    0.000    0.000    0.000 linecache.py:53(checkcache)
    1    0.000    0.000    0.002    0.002 linecache.py:6(<module>)
    1    0.000    0.000    0.000    0.000 linecache.py:82(updatecache)
    1    0.000    0.000    0.000    0.000 linesearch.py:13(<module>)
    1    0.000    0.000    0.000    0.000 linesearch.py:26(LineSearchWarning)
    1    0.000    0.000    0.001    0.001 linsolve.py:1(<module>)
    1    0.000    0.000    0.000    0.000 linsolve.py:25(MatrixRankWarning)
    1    0.000    0.000    0.001    0.001 loader.py:1(<module>)
    1    0.000    0.000    0.000    0.000 loader.py:23(_FailedTest)
    1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
    1    0.000    0.000    0.000    0.000 loader.py:77(__init__)
    1    0.000    0.000    0.000    0.000 lobpcg.py:11(<module>)
    1    0.000    0.000    0.000    0.000 lsmr.py:17(<module>)
    1    0.000    0.000    0.000    0.000 lsoda.py:1(<module>)
    1    0.000    0.000    0.000    0.000 lsoda.py:179(LsodaDenseOutput)
    1    0.000    0.000    0.000    0.000 lsoda.py:7(LSODA)
    1    0.000    0.000    0.001    0.001 lsq_linear.py:1(<module>)
    1    0.000    0.000    0.000    0.000 lsqr.py:50(<module>)
    1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
    1    0.000    0.000    0.001    0.001 lzma.py:9(<module>)
    1    0.000    0.000    0.000    0.000 machar.py:18(MachAr)
    1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
    1    0.000    0.000    0.002    0.002 main.py:1(<module>)
    1    0.000    0.000    0.000    0.000 main.py:55(TestProgram)
    1    0.000    0.000    0.000    0.000 matfuncs.py:187(MatrixPowerOperator)
    1    0.000    0.000    0.000    0.000 matfuncs.py:223(ProductOperator)
    1    0.000    0.000    0.000    0.000 matfuncs.py:3(<module>)
    1    0.000    0.000    0.000    0.000 matfuncs.py:353(_ExpmPadeHelper)
    1    0.000    0.000    0.001    0.001 matfuncs.py:5(<module>)
    1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
    1    0.000    0.000    0.000    0.000 memmap.py:24(memmap)
    1    0.000    0.000    0.061    0.061 memory_profiler.py:1(<module>)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:1062(profile)
    1    0.000    0.000   54.683   54.683 memory_profiler.py:1071(wrapper)
    2    0.000    0.000    0.000    0.000 memory_profiler.py:1087(choose_backend)
    8    0.000    0.000    0.000    0.000 memory_profiler.py:1099(<genexpr>)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:1152(LogFile)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:195(MemTimer)
    2    0.000    0.000    0.000    0.000 memory_profiler.py:42(<lambda>)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:43(<lambda>)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:459(_TimeStamperCM)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:476(TimeStamper)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:557(CodeMap)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:558(__init__)
   35    0.000    0.000    0.000    0.000 memory_profiler.py:56(unicode)
    1    0.000    0.000    0.096    0.096 memory_profiler.py:563(add)
    2    0.000    0.000    0.000    0.000 memory_profiler.py:602(items)
   36    0.000    0.000    0.000    0.000 memory_profiler.py:608(<genexpr>)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:612(LineProfiler)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:615(__init__)
    1    0.000    0.000    0.096    0.096 memory_profiler.py:626(__call__)
    1    0.000    0.000    0.096    0.096 memory_profiler.py:641(add_function)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:653(wrap_function)
    1    0.002    0.002   54.587   54.587 memory_profiler.py:657(f)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:676(enable_by_count)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:68(MemitResult)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:683(disable_by_count)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:743(enable)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:750(disable)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:754(show_results)
    1    0.000    0.000    0.000    0.000 memory_profiler.py:791(MemoryProfilerMagics)
    1    0.000    0.000    0.006    0.006 minimize_trustregion_constr.py:1(<module>)
    1    0.000    0.000    0.000    0.000 minimize_trustregion_constr.py:26(HessianLinearOperator)
    1    0.000    0.000    0.000    0.000 minimize_trustregion_constr.py:39(LagrangianHessian)
    1    0.000    0.000    0.004    0.004 minpack.py:1(<module>)
    1    0.000    0.000    0.000    0.000 minres.py:1(<module>)
    1    0.000    0.000    0.004    0.004 misc.py:1(<module>)
    1    0.000    0.000    0.000    0.000 misc.py:11(LinAlgWarning)
    1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
   20    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
   14    0.000    0.000    0.000    0.000 mixins.py:30(_reflected_binary_method)
   13    0.000    0.000    0.000    0.000 mixins.py:40(_inplace_binary_method)
   13    0.000    0.000    0.000    0.000 mixins.py:48(_numeric_methods)
    4    0.000    0.000    0.000    0.000 mixins.py:55(_unary_method)
    1    0.000    0.000    0.000    0.000 mixins.py:63(NDArrayOperatorsMixin)
    1    0.000    0.000    0.012    0.012 multiarray.py:7(<module>)
    1    0.000    0.000    0.000    0.000 nanfunctions.py:22(<module>)
    1    0.000    0.000    0.000    0.000 nnls.py:1(<module>)
    1    0.000    0.000    0.000    0.000 nonlin.py:1004(BroydenSecond)
    1    0.000    0.000    0.000    0.000 nonlin.py:1048(Anderson)
    1    0.000    0.000    0.002    0.002 nonlin.py:106(<module>)
    1    0.000    0.000    0.000    0.000 nonlin.py:1184(DiagBroyden)
    1    0.000    0.000    0.000    0.000 nonlin.py:1231(LinearMixing)
    1    0.000    0.000    0.000    0.000 nonlin.py:1271(ExcitingMixing)
    1    0.000    0.000    0.000    0.000 nonlin.py:1329(KrylovJacobian)
    1    0.000    0.000    0.000    0.000 nonlin.py:134(NoConvergence)
    7    0.000    0.000    0.002    0.000 nonlin.py:1498(_nonlin_wrapper)
    7    0.000    0.000    0.000    0.000 nonlin.py:1509(<listcomp>)
    7    0.000    0.000    0.000    0.000 nonlin.py:1512(<listcomp>)
    8    0.000    0.000    0.000    0.000 nonlin.py:219(_set_doc)
    1    0.000    0.000    0.000    0.000 nonlin.py:418(TerminationCondition)
    1    0.000    0.000    0.000    0.000 nonlin.py:482(Jacobian)
    1    0.000    0.000    0.000    0.000 nonlin.py:550(InverseJacobian)
    1    0.000    0.000    0.000    0.000 nonlin.py:665(GenericBroyden)
    1    0.000    0.000    0.000    0.000 nonlin.py:691(LowRankMatrix)
    1    0.000    0.000    0.000    0.000 nonlin.py:911(BroydenFirst)
    1    0.000    0.000    0.000    0.000 nosetester.py:115(NoseTester)
    1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
    1    0.000    0.000    0.002    0.002 npyio.py:1(<module>)
    1    0.000    0.000    0.000    0.000 npyio.py:122(NpzFile)
    1    0.000    0.000    0.000    0.000 npyio.py:58(BagObj)
    1    0.000    0.000    0.001    0.001 ntpath.py:6(<module>)
    1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
    1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
    1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
    1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
    1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
    1    0.000    0.000    0.000    0.000 numbers.py:6(<module>)
    1    0.000    0.000    0.005    0.005 numeric.py:1(<module>)
   12    0.000    0.000    0.000    0.000 numeric.py:175(ones)
   11    0.000    0.000    0.003    0.000 numeric.py:2318(identity)
    1    0.000    0.000    0.000    0.000 numeric.py:2653(<dictcomp>)
    6    0.000    0.000    0.000    0.000 numeric.py:2656(seterr)
    6    0.000    0.000    0.000    0.000 numeric.py:2758(geterr)
    1    0.000    0.000    0.000    0.000 numeric.py:293(full)
    1    0.000    0.000    0.000    0.000 numeric.py:2988(_unspecified)
    1    0.000    0.000    0.000    0.000 numeric.py:2995(errstate)
    3    0.000    0.000    0.000    0.000 numeric.py:3054(__init__)
    3    0.000    0.000    0.000    0.000 numeric.py:3058(__enter__)
    3    0.000    0.000    0.000    0.000 numeric.py:3063(__exit__)
    1    0.000    0.000    0.000    0.000 numeric.py:3069(_setdef)
    4    0.000    0.000    0.000    0.000 numeric.py:3083(extend_all)
38403    0.142    0.000    0.363    0.000 numeric.py:469(asarray)
